id,text,classification,type_of_antisemitism,image_url
1.2928810745283663e+18,"It reminds me of Israel There slightest show of protest by #Palestinians in their own land is met with brutality on par with #Zionist trained USA Cops Same happens to Natives🇮🇪in🇬🇧NI  If Israelis/#Loyalists are rioting, the PSNI/IDF cry off to hospital claiming crowd brutality⁉️",0,,https://pbs.twimg.com/media/EfE8eX9XYAET2n9.jpg
1.2932728601071903e+18,A town with only a dozen Jews would probably have students that visit and help - it's how I spent many a Passover - but just to use Ukraine as an example...,0,,https://pbs.twimg.com/media/EfKg0AzXsAAS91_.jpg
1.2887007256740823e+18,Pedophilia Is Pink Folks Culture..,1,0.0,https://pbs.twimg.com/media/EeJieauXkAI89e2.jpg
1.2933443204524275e+18,"Except that's a load of Soviet propaganda BS. Jews took part in the Revolution in massive numbers. There was little to no ""fascist"" presence. And the vast majority of Communists killed were members of the secret police.  ",0,,https://pbs.twimg.com/media/EfLhTXUWsAUp-X7.png
1.2931650975405548e+18,Henry Ford’s infamous antisemitism has been revived through the current generation’s funding of Antizionism.The Antisemitic BDS movement is the new way to discriminate &amp; demonize the Jewish community by putting a social justice mask on it.,0,,https://pbs.twimg.com/media/EfI-zQQXYAAedrZ.jpg
1.2923877144157263e+18,"Listen to Rabbi René talk about his experiences of suffering from Covid19 and the strength he drew from the commuity  in this first episode of""Our Lockdown Stories"" in which KLS members are interviewed about their experiences of lockdown.  ",0,,https://pbs.twimg.com/media/Ee97xwxU4AEjrQ9.jpg
1.2931697971869532e+18,ONLINE NOW: Ella Shohat's (of @NYUCAS) article 'The split Arab/Jew figure revisited' is now available online. Abstract below. Read the full article here:,0,,https://pbs.twimg.com/media/Ee_Asw7XoAMAyx3.png
1.3167624018957804e+18,Making It Real by Rabbi Label Lam -- now published on,0,,https://pbs.twimg.com/media/EkYUbT9XYAATV8F.jpg
1.2911632105406505e+18,you shall bear no children,1,3.0,https://pbs.twimg.com/media/EesiGOCXsAQhI3v.jpg
1.2791315589019402e+18,"Don't think I posted this yet, here's one of my other villain characters, Maximilian Zog!",1,3.0,https://pbs.twimg.com/media/EcBjXtMXQAUQvCQ.jpg
1.2928637269834916e+18,.More proof that you are an Anonymous FAKE rabbi.  All rabbis/Jews are Zionists except for .07% who are Neturei Karta &amp; friends.  This guy will tell you. @RabbiJWeinberg,1,0.0,https://pbs.twimg.com/media/EfEssADXYAEJVY3.jpg
1.2924374735204884e+18,"Torah MiTzion mourns the loss of Ha'Rav Adin Steinsaltz ZT'L. He had a tremendous influence on Torah MiTzion - both being a teacher and role model for many of our rabbanim and shlichim and more generally, as a leading sage in our generation.",0,,https://pbs.twimg.com/media/Ee-odZlXkAAjhmv.jpg
1.2926540243285033e+18,Who has feverishly capitalized on the 911 attacks? John Bolton and his fellow #Zionists. @netanyahu #PNAC,1,0.0,https://pbs.twimg.com/media/EfBtDxAVAAAutgo.png
1.2800940549618156e+18,kami’s castle with some added animals but no zog 🤷‍♀️,0,,https://pbs.twimg.com/media/EcPOwMJWoAIx-Wy.jpg
1.2931621974771384e+18,Let´s take a look on how Muhammed treat the Jews:  Muhammed had 800 prisoners beheaded in the  Qurayza massacre 627!  Muhammed had people tortured in Khaybar 628!  Muhammed in Mecka 630!,0,,https://pbs.twimg.com/media/EfI7-VCWkAA1lau.png
1.2798520535362724e+18,"No you're good. Like I said, the friends and family thing helps a lot more than you can imagine.",0,,https://pbs.twimg.com/media/EcLymsuXYAErQUu.jpg
1.277602909048451e+18,Cassidy has spent a long time colouring her zog picture. She asked me for a picture so she could use the same colours,0,,https://pbs.twimg.com/media/Ebr1EiJXQAE9Ge_.jpg
1.2931555922453135e+18,"A quote from Der Untermensch/The Subhuman, 1942, spreading racism against Jews, Roma, Slavs.  3,860,995 copies in German; translated into Greek, French, Dutch, Danish, Bulgarian, Hungarian, Czech and other languages. Germans knew the power of translation.",1,3.0,https://pbs.twimg.com/media/EfIyrqsXoAAdx0r.jpg
1.2821645568198164e+18,Have you visited Sherwood Pines yet? We have been following the Zog Trail (formerly The Gruffalo Trail!) deep in the heart of Sherwood Forest!,0,,https://pbs.twimg.com/media/Ecsp3pQX0AAL7XK.jpg
1.2759187798312387e+18,I'm probably blackpilled due to years of zog programming but I can't help but think that he watches other men please his wife.,1,0.0,https://pbs.twimg.com/media/EbT5XA8WsAYauDY.jpg
1.2932966932581294e+18,"Me: ""Emily, give me your phone"" Emily: ""no! You're gonna post about Hitler or the Jews or something"" Me: ",1,3.0,https://pbs.twimg.com/media/EfK2fRCWAAEAXE8.jpg
1.316091783961604e+18,"As American Jews, we only call the great USA our home &amp; country.  We will be voting to upkeep America's fundamental values of freedom, equality &amp; unity.   Its the prosperity and health of our compatriots that will make our voting choice. Not Israeli interests.   #November3rd",0,,https://pbs.twimg.com/media/EkOyFfVXgAABvnR.jpg
1.293230811957719e+18,Katju is a kind of Liberal Hindi who’d preach Jewish reform to Jews under the Nazi persecution instead of wearing a yellow star to identify himself with the beleaguered minority. #katjurevelations,0,,https://pbs.twimg.com/media/EfJ6kaNVAAAoTiU.jpg
1.2932572240816128e+18,The lyrics 🇺🇸,0,,https://pbs.twimg.com/media/EfKSlpWXYAIp29u.jpg
1.2798861518480056e+18,More of our Zog stories . . .,0,,https://pbs.twimg.com/media/EcMRqKBXsAQXqUe.jpg
1.3168077117036012e+18,"#JewishGift ideas from #isralove - #MazelTov - Jewish Birth Certificate, Baby Girl Gift, baby naming, Hebrew, Personalized birth announcement, Newborn Blessing, Jewish Nursery Wall Art by isralove",0,,https://pbs.twimg.com/media/EkY9osqXYAIzXlI.jpg
1.276561150898049e+18,Stealing prolificly from internet resources (because I can’t find any #Bajan Z’s) today I have found Ahmet Zogu of Albania who became King Zog,0,,https://pbs.twimg.com/media/EbdBmTwXkAE_4eg.jpg
1.2757165908483523e+18,#EYFS #MathsEveryoneCanAtHome #Day3 #homeschooling,0,,https://pbs.twimg.com/media/EbRBaUSXgAARyaa.jpg
1.2931874721347707e+18,"Enough with the business of the Shoah! 271,301 deaths in all labor camps combined between 40/45 (red cross). We must stop this infamous plot. 70 million Christians murdered by the Jews in Russia  1917- 1953 of which nobody speaks. 48000 churches burned down.",1,2.0,https://pbs.twimg.com/media/EfJSRWLVAAY6Daz.jpg
1.2932918442023076e+18,"Working with Nuremberg transcripts, and here comes that common refrain.  I wonder, for those who escaped execution, how many stopped telling this lie to themselves. (Earlier in the document - ""In these figures, there are Jews, 474 executed, Communists, 684 executed total, 1,158"") ",0,,https://pbs.twimg.com/media/EfKxeezXYAo_gnK.jpg
1.2920927622093742e+18,🙌,0,,https://pbs.twimg.com/media/Ee5vhIxWsAEUsuc.jpg
1.3161103419070587e+18,"Funny how I can literally qoute rabbis saying the total opposite, some of the rabbis would even qoute the torah, totally against zionism....",1,2.0,
1.2780924271281603e+18,I guess it’s possible.. I did see the tweet earlier that the hottest guys are gay... so I accept your response,0,,https://pbs.twimg.com/media/EbyyScpWAAMmPUa.png
1.2925218302181704e+18,"A young Jewish girl who is being bullied by Zionists because she has a heart, her humanity is a threat because she can't be labelled an antisemite, her exceptional bravery is to her credit as they can make it a lonely place but it doesnt stop her speaking out...Shalom princess ✌",1,0.0,https://pbs.twimg.com/media/Ee_1wTAWAAElsDw.jpg
1.2932865408151631e+18,i highlighted thinks about jews daily bc i’m jewish and i think it’s funny,0,,https://pbs.twimg.com/media/EfKtQQ4UMAA7EE5.jpg
1.2930900522521354e+18,The latest proof that trump has managed to simultaneously appeal to those who think US Jews aren’t loyal enough to Israel and those who think US Jews are too loyal to Israel.,1,0.0,https://pbs.twimg.com/media/EfH6jEXUMAAziFs.jpg
1.2932767311686533e+18,"&amp; @ChapPetersen? Didn't I give them my @EricCantor Ukrainian Jew Status for J-Street, @EFillerCorn? Anyway, focusing w/ @DHSgov, @USGS Rare Earths, &amp; hitting those Supply Chains w/ @DarrellIssa..?",0,,https://pbs.twimg.com/media/EfKkQjdXsAE5OpX.jpg
1.2927234753675715e+18,"This is what i think of #Jew and #Israel, #Zionist haters.",0,,https://pbs.twimg.com/media/EfCtHG2WkAUK-qP.jpg
1.2933201711642378e+18,This is unbelievable. Even the Republic of South Africa sanctions more Arabs than Israelites.  @ConCourtSA loves Apartheid Israel so much it permits its own so-called sovereign  bankers to trade the tools of war — used and tested on Arabs.,0,,https://pbs.twimg.com/media/EfLL1yUWAAE2o_B.jpg
1.2932404358343844e+18,"Antizionism by...Varg Vikernes, who cannot legally speak to what he wants for Jews...  Sharing ideological spaces with David Duke wannabes must a real mind f*ck.",0,,https://pbs.twimg.com/media/EfKDBGeVAAABTVT.jpg
1.2922383147670979e+18,literally jus went ona whole anti zionist cyberbullying rampage,1,3.0,https://pbs.twimg.com/media/Ee7z5MtXoAAeU0N.jpg
1.315941683067056e+18,"Jewish amulet, 14k Gold Lions of Judah pendant Guarding Torah scroll with 10 Commandments and Priestly Blessing over star of David Necklace,",0,,https://pbs.twimg.com/media/EkMp-FaXsAAF0Be.jpg
1.2933232306194186e+18,"Here’s a guardian column from a decade ago claiming the US is (((subservient))) to its client state and needs to ‘recover its own independence’—the ‘ZOG Theory’ found peddled regularly by Pat Buchanan, David Duke, and other white supremacists on 4chan and stormfront.",1,0.0,https://pbs.twimg.com/media/EfLOn32VoAACylc.jpg
1.2925276707653015e+18,Mr double faced Amhara extremist you didn't have problem when the PMO run የኔ campaign but ኬኛ the legitimate claim of Oromo ownership is አሾህ for you. To me  you are no different than Zionist who took the land of palestinian by force You are behind the call for religious war,1,0.0,https://pbs.twimg.com/media/Ee_7EQtUMAApHxf.jpg
1.3165752023152968e+18,#SomosRhemaMundial #Rhema #Rhemanente #Torah #TorahPura #RaicesHebreasDeNuestraFe #TerceraYFinalReforma #JuntosHastaElFinal,0,,https://pbs.twimg.com/media/EkVqKeHXkAEjNdW.jpg
1.278346657315373e+18,TEMP CHECK !!!  ALL GOOD...PASS ME A BEER WILL YA.,0,,https://pbs.twimg.com/media/Eb2ZgahWsAoH8Z5.jpg
1.3167733874950758e+18,Southern Comfort. #schmattees #jewish #hebrew #southernjews #yalla,0,,https://pbs.twimg.com/media/EkYeamnU8AAguBa.jpg
1.2925557535727e+18,"Bernard Lewis . The creator of of ""clash of civilization"", ""The shock and awe "" , the Zionist preacher of neoconservatives and his role in Iraq invasion /destruction. I guess Deep hell is not enough for him right now. ",0,,https://pbs.twimg.com/media/EfASzeBX0AALQSc.png
1.316057281629479e+18,I really wish you theists would do your fkin research. The old testament is the Torah. Christians Jews and Muslims all hold to it. Learn.,0,,https://pbs.twimg.com/media/EkOTH2WWoAIpzIO.jpg
1.2932263568730112e+18,#DefineItToFightIt Yesterday on Facebook's 'Truthers against Zionist Lobbies'.,1,0.0,https://pbs.twimg.com/media/EfJ2aL3XsAEkxeW.jpg
1.2931665806632796e+18,"On this, there were no laws against incest in several early cultures &amp; civilization. Up til date no outstanding philosophy has consensus claim against incest. It was the Jews in the Total 👇 that first defined in history, thereafter other societies copied.",0,,https://pbs.twimg.com/media/EfJAJHAWAA8VNhr.jpg
1.2933332317904814e+18,"This kinah was written by the 10th century Rabbi ha-Kalir, who was inspired by the accounts of Roman atrocities against Jews written in the Jewish Midrash.",0,,https://pbs.twimg.com/media/EfLVhTJU8AAeDJ8.jpg
1.293277530934448e+18,"82% of Arabs consider themselves Israelis. 18% of Arabs call themselves ‘Palestinians’ starting 1967. The word ‘Palestina’ 1st came into existence in the 5th century BCE. Jews were in the land in 13th century, 1250 BCE. Just in case you skipped 3rd grade, here’s how BCE/CE works",0,,https://pbs.twimg.com/media/EfKjFiyXsAAviJi.jpg
1.293286054418477e+18,"Lord, help us, two #Zionists.",1,0.0,https://pbs.twimg.com/media/EfKszv6UwAAiREa.png
1.2932400679815455e+18,"... how can they be Jews, if they are Christian. Also, already been on this topic with someone else but Feras antoon, not Jewish",0,,https://pbs.twimg.com/media/EfKC9ueXsAA_b3K.jpg
1.2900782297435587e+18,Atheists when they wake up in the after life but it’s hell and Lucifer not Planet zog and Carl Sagan,0,,https://pbs.twimg.com/media/EedHT05WAAESH3v.jpg
1.2931659855167365e+18,"For u are all children of God through faith in Christ Jesus. And all who have been united with Christ in baptism have put on Christ, like putting on new clothes.  There is no longer Jew or Gentile, slave or free, male and female. For u are all one in Christ Jesus. Gal 3:26-28",1,2.0,https://pbs.twimg.com/media/EfI_m5HWAAAIPbN.jpg
1.2815527676943196e+18,Today’s challenge from Zog- in year 3 the dragons learned to blow! Look at our fiery dragons⭐️⭐️🔥🐉,0,,https://pbs.twimg.com/media/Ecj9bpSXkAAtDWS.jpg
1.2932780991367496e+18,"No Jewish institution/media remembered about general WŁADYSŁAW ANDERS' birth anniversary. If it hadn't been for him (he rescued 1000s of Jews from Soviet gulags - incl. MENACHEM BEGIN - allowing c. 3,000 to desert in Palestine), who would have created the state of Israel in 1948?",0,,https://pbs.twimg.com/media/EfKlP-2WoAIK4Ow.png
1.293213024514224e+18,#SavePalestine from ISRA-HELL Zionist 'COWARD' Government..!!,1,0.0,https://pbs.twimg.com/media/EfJqYlaUEAAV7xz.jpg
1.2922158033461453e+18,Can y'all just take a minute to appreciate my mum's eBay listing for the film 'Zog' aka 300 😂😂😂 I cried real tears LMAO  #closebutnotquite #ebayfail #innocentmistake  #Zog,0,,https://pbs.twimg.com/media/Ee7fbJaWsAEk3Je.jpg
1.3165761650757875e+18,"#JewishGift ideas from #isralove - #MazelTov - Hebrew Letters 5"", Hebrew Alphabet, Passover Gifts, Jewish Baby gift, Nursery, Wooden Letters, Wall Decal, Brit Milah, Mitzvah, isralove by isralove ",0,,https://pbs.twimg.com/media/EkVrC7kXYAMALdj.jpg
1.292522870984368e+18,"1. Yes indeed the Zionist Entity sees non Jewish inhabitants of Israel as 3rd class citizens. it even sees many Jewish inhabitants if Israel as 2nd class citizens, to the extent of performing Eugenics upon them and spraying them with DDT poison. My point is countering",1,3.0,https://pbs.twimg.com/media/Ee_2cLLXgAYuMjV.jpg
1.2840387381889188e+18,Thank you for everything miss hodgkiss Jamie will miss you lots! Have a wonderful summer holiday. Jamie says he's zog and is loving reading the book will keep him reading over summer 📖😂xxx,0,,https://pbs.twimg.com/media/EdHSaD5XoAEuDFC.jpg
1.2933149587978035e+18,Do you take the same position on German Jews in 1938?,0,,https://pbs.twimg.com/media/EfLHGQRXgAAz-y6.jpg
1.316272710897541e+18,"These outline rules that Jews should follow, such as ‘You shall not steal’ and ‘You shall not commit murder’. The Ten Commandments are also crucial to Christianity.  #TenCommandments #Torah #Jews #Christianity #harmonyinitiative",0,,https://pbs.twimg.com/media/EkRXDhXXgAAEp9Z.jpg
1.2932429258460774e+18,"youshould know you are saying this about Pakistan and you know the capability of Pakistan suggest for you ""rat should be rat not become lion"" your or Israel threat is inunder our shoes andwe can make better technology we don't do friendship with devils (Israel) ",0,,https://pbs.twimg.com/media/EfKFkgoXYAICVeC.jpg
1.3164004967358543e+18,"...dark-skinned race.  Today we find many Hebrew Israelites that reject Afrika. Yet, Matthew, who along with William Saunders Crowdy can be credited with the spread of the Black Hebrew Israelite movement, was not only born Afrika, but proudly referred to himself as an Ethiopian.",0,,https://pbs.twimg.com/media/EkTLRRkWkAE2w2v.jpg
1.283708765813039e+18,The changing of generations. Generation Z is that Generation Zog.,1,0.0,https://pbs.twimg.com/media/EdCl4GDWAAAyK_I.jpg
1.2931863469456712e+18,"And while we’re at it, let’s parse this pretty little comment shall we? First of all let’s question why you didn’t just accept that it was racist. You had to find a couple of Jews to check.  Secondly here are the artist’s own words re ‘Rothschilds+Warburgs’...",0,,https://pbs.twimg.com/media/EfJSIDjVoAEXOV_.jpg
1.2772020103083336e+18,Israel is a terrorist state! 🇮🇱 #IsraeliCrimes #IDF #MOSSAD #Rothschild,0,,https://pbs.twimg.com/media/EbmHNC6WoAI_6oV.jpg
1.2929990224547348e+18,.No history of fakestinians.  Jewish history...,0,,https://pbs.twimg.com/media/EfGnvrXWoAk9mj5.jpg
1.293243383213826e+18,Asher’s Saba David nicknamed him AsherRico. Asher means blessed/rich in Hebrew. Rico means rich in Spanish. David was born in Barcelona at a time when Jews were not given citizenship. David was a wonderful grandpa and he passed in June. Puppy Rico honors David’s love for Asher.,0,,https://pbs.twimg.com/media/EfKF_poVAAUVWC9.jpg
1.2931854036340613e+18,"""As a Jew, I admire the commitment to community that is so prevalent amongst members of the Church of Jesus Christ Latter Day Saints."" #testimonialtuesday #allfaithonefamily ",0,,https://pbs.twimg.com/media/EfF_auhXsAAW5ty.jpg
1.2907891831000143e+18,Tracctor,0,,https://pbs.twimg.com/media/EenN6y7WkAU5AAj.jpg
1.2930943089801544e+18,Israel lobby group deletes call to blackmail Lebanon using aid,0,,https://pbs.twimg.com/media/EfH-RiLXsAEnMfz.jpg
1.2924889802739548e+18,"You believe what they want you to believe, Zionists control everything...",1,0.0,https://pbs.twimg.com/media/Ee_X30sXYAksxuG.jpg
1.293231636109308e+18,", Trefouel, Evrard, and Walter. After her escape, Irena dedicated herself to saving as many Jews from the Nazis as possible. Her true-life adventure continues in August from @MagneticPress!",0,,https://pbs.twimg.com/media/EfJ7UeiWkAEWJZy.jpg
1.279847324592849e+18,Reading Quiz It was indeed Zog on the last book cover.   Today...,0,,https://pbs.twimg.com/media/EcLuWY1XYAEsik7.png
1.2920270100349335e+18,"same energy, especially the shorts",0,,https://pbs.twimg.com/media/Ee4zqUwWsAAtOa-.png
1.2910837486293443e+18,"The issue isn't who gets there first, the issue is realizing two cars can fit through at the same time.",0,,https://pbs.twimg.com/media/EerZ0UUUwAA012P.jpg
1.2764425225339983e+18,@coi_papa's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,0,,https://pbs.twimg.com/media/EbbVrnFXkAE-ZuQ.jpg
1.280407032621863e+18,When da new grot started yellin' WAAAGH!! at 3am I was dead excited and fort we woz gonna go and do some krumping! Den dis happens instead...WOT DA ZOG!? Can't 'andle her squig juice...,0,,https://pbs.twimg.com/media/EcTrZovWsAg7Khu.jpg
1.2932917150387732e+18,Prussia and the State of #Israel – The Parallels -,0,,https://pbs.twimg.com/media/EfKx61kXgAIw5me.png
1.2932570774403564e+18,He has a “meh” attitude towards “from Zion goes forth Torah”. Perhaps that’s why the majority of irreligious American Jews feel no affinity towards their Synagogues.,0,,https://pbs.twimg.com/media/EfKSdJHWoAAyvHQ.jpg
1.2933588952267366e+18,Na leftist aren't real men that's why they're all depressed.. Im in Portland an i could take out 20 anti-semitic antifa Marxist before they could cry about the new oppressed group... At least trump doesn't hate jews an use blacks...,0,,https://pbs.twimg.com/media/EfLvDxbUwAU5rJq.jpg
1.293240201519616e+18,"Jews have made matza in the Land of Israel every Pesach for thousands of years. They took that indigenous food to the diaspora &amp; came back to join the Jews who never left the Land of Israel, to continue making matza with them. The Samaritans make it too.",0,,https://pbs.twimg.com/media/EfKDGipU0AUT9bs.jpg
1.2835333434019267e+18,My Neighbor ZOG #鉄腕アトム #Ghibli,0,,https://pbs.twimg.com/media/EdAGxIIWAAMKUHp.jpg
1.2922056277423347e+18,giving America away for this puppet ? You're beyond dead....we're gonna need a new party... Whatever 2016 hack has *will* eventually come out....,0,,https://pbs.twimg.com/media/Ee7WK60XkAALawA.jpg
1.293169136777003e+18,"I think the most Jews just want to live in peace. Sadly, peace can not come until  Palestinians have Leaders willing to LEAD, willing to be honest...willing to tell the Palestinians that Israel is not going away. They need better for their children if not themselves.",0,,https://pbs.twimg.com/media/EfJCef9XsAApMx4.jpg
1.2928647592856494e+18,And the Joker draws the line at Nazis too,0,,https://pbs.twimg.com/media/EfEtpA9XsAQfYvg.jpg
1.293254488548049e+18,Tell that to @SnowLover1337  So much for worshiping a dead Jew on a stick.  Why do people who follow people who claim to know a Jesus think selfish intolerance is moral?,1,2.0,https://pbs.twimg.com/media/EfKQGnrXYAMpQ2y.jpg
1.292910022058373e+18,"tw:// yt supremacist zionist swine   y’all I’m really crying ,,, LOOK at this MESS",1,0.0,https://pbs.twimg.com/media/EfFWzlrUEAA5KbU.jpg
1.2924242491189944e+18,the British  political governments  is like the rats   in the Mediterranean  roaming the Mediterranean sea   waiting for changes in political moods in Syria and Iraq and Lebanon  so they can increase Jewish zionists settlements   and expand Israel  should not be trusted,1,0.0,https://pbs.twimg.com/media/Ee-c_nbWkAAehSg.jpg
1.281613154968109e+18,We made these fire-breathing dragons today in Fox Bubble as our topic this week was Zog. I've loved spending this time in FS2; bring on the return of my wonderful Year 4 class next week!,0,,https://pbs.twimg.com/media/Eck0VycXkAMxw3_.jpg
1.2859738072289116e+18,"I'll not submit this person to undue attention by qanons, but perhaps ten responses down is the requested full image with the disqualifying date.   Which of course means it's all an illuminati-zog-space aliens plot.",1,0.0,https://pbs.twimg.com/media/EdiyOVNX0AAr8Yp.jpg
1.2933367946464174e+18,"when representation comes at the cost of leaving the vulnerable defenseless and unheard it truly loses its importance. yes kamala is a woc.she’s a woc that’s transphobic, pro mass incarceration, pro israel, and if that does not speak for itself check her criminal justice record",0,,https://pbs.twimg.com/media/EfLa9aCXkAIOpcO.jpg
1.2928198811723776e+18,"The #Scabs at .@guardian .@guardiannews, &amp; esp its #Zionist, #Apartheid-apologist hacks like .@Freedland &amp; .@NickCohen4, are more concerned w/ serving the interests of a murderous foreign #Racist state than w/ defending the interests of oppressed working people in the #UK!",1,3.0,https://pbs.twimg.com/media/EfEE1CzX0AUbsE2.jpg
